,ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal,MedalEarned,PreviousMedals,Height_div_avg,Weight_div_avg,Age_div_avg
161354,80993,Malte Mohr,M,26.0,192.0,83.0,Germany,GER,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Pole Vault,,0,0,10.16,6.13,-0.29
161450,81049,Tukal Mokalam,M,23.0,165.0,65.0,Philippines,PHI,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 100 metres,,0,0,-14.02,-7.84,-2.23
161451,81049,Tukal Mokalam,M,23.0,165.0,65.0,Philippines,PHI,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 200 metres,,0,0,-14.02,-7.84,-2.23
161456,81052,Hendrik Mokganyetsi,M,20.0,182.0,70.0,South Africa,RSA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 400 metres,,0,0,0.94,-5.31,-5.95
161457,81052,Hendrik Mokganyetsi,M,20.0,182.0,70.0,South Africa,RSA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 4 x 400 metres Relay,,0,0,0.94,-5.31,-5.95
161458,81052,Hendrik Mokganyetsi,M,25.0,182.0,70.0,South Africa,RSA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres,,0,0,0.51,-6.45,-1.03
161459,81052,Hendrik Mokganyetsi,M,25.0,182.0,70.0,South Africa,RSA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,,0,0,0.51,-6.45,-1.03
161460,81052,Hendrik Mokganyetsi,M,28.0,182.0,70.0,South Africa,RSA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 4 x 400 metres Relay,,0,0,0.38,-6.88,1.83
161469,81060,Godfrey Khotso Mokoena,M,19.0,190.0,76.0,South Africa,RSA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Triple Jump,,0,0,8.38,-0.88,-7.17
161470,81060,Godfrey Khotso Mokoena,M,23.0,190.0,76.0,South Africa,RSA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Long Jump,Silver,1,0,8.43,-0.73,-3.18
161471,81060,Godfrey Khotso Mokoena,M,27.0,190.0,76.0,South Africa,RSA,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Long Jump,,0,1,8.16,-0.87,0.71
161472,81060,Godfrey Khotso Mokoena,M,31.0,190.0,76.0,South Africa,RSA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Triple Jump,,0,1,9.1,1.52,4.39
161473,81061,Stephen Mokoka,M,27.0,157.0,52.0,South Africa,RSA,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Marathon,,0,0,-24.84,-24.87,0.71
161474,81061,Stephen Mokoka,M,31.0,157.0,52.0,South Africa,RSA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 10,000 metres",,0,0,-23.9,-22.48,4.39
161500,81078,Mopeli Molapo,M,22.0,184.0,87.0,Lesotho,LES,1980 Summer,1980,Summer,Moskva,Athletics,"Athletics Men's 1,500 metres",,0,0,4.5,14.93,-2.86
161512,81087,Heinz-Gerd Mlders,M,26.0,179.0,69.0,West Germany,FRG,1968 Summer,1968,Summer,Mexico City,Athletics,"Athletics Men's 3,000 metres Steeplechase",,0,0,-0.07,-3.88,0.77
161556,81103,California Molefe,M,20.0,172.0,62.0,Botswana,BOT,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,,0,0,-9.49,-14.45,-6.03
161557,81103,California Molefe,M,24.0,172.0,62.0,Botswana,BOT,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 400 metres,,0,0,-9.62,-14.88,-2.17
161558,81103,California Molefe,M,24.0,172.0,62.0,Botswana,BOT,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 4 x 400 metres Relay,,0,0,-9.62,-14.88,-2.17
161592,81120,Sayed Mirza Molimadail,M,26.0,192.0,91.0,Iran,IRI,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's Discus Throw,,0,0,13.45,18.54,0.7
161603,81128,Enrique Molina Vargas,M,28.0,175.0,62.0,Spain,ESP,1996 Summer,1996,Summer,Atlanta,Athletics,"Athletics Men's 5,000 metres",,0,0,-6.06,-13.31,2.05
161604,81128,Enrique Molina Vargas,M,32.0,175.0,62.0,Spain,ESP,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Men's 10,000 metres",,0,0,-6.49,-14.45,5.97
161611,81131,Juan Fernando Molina,M,34.0,167.0,57.0,Argentina,ARG,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Marathon,,0,0,-12.02,-15.84,8.77
161625,81141,Jos Luis Molina Nez,M,27.0,172.0,62.0,Costa Rica,CRC,1992 Summer,1992,Summer,Barcelona,Athletics,"Athletics Men's 5,000 metres",,0,0,-8.32,-11.85,1.4
161626,81141,Jos Luis Molina Nez,M,31.0,172.0,62.0,Costa Rica,CRC,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Marathon,,0,0,-9.06,-13.31,5.05
161627,81141,Jos Luis Molina Nez,M,35.0,172.0,62.0,Costa Rica,CRC,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Marathon,,0,0,-9.49,-14.45,8.97
161630,81143,Juan Manuel Molina Morote,M,25.0,173.0,67.0,Spain,ESP,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 20 kilometres Walk,,0,0,-8.62,-9.88,-1.17
161631,81143,Juan Manuel Molina Morote,M,29.0,173.0,67.0,Spain,ESP,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 20 kilometres Walk,,0,0,-8.57,-9.73,2.82
161633,81145,Lus Ariel Molina,M,28.0,172.0,57.0,Argentina,ARG,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Marathon,,0,0,-8.9,-17.48,1.39
161659,81159,Manlio Molinari,M,19.0,184.0,72.0,San Marino,SMR,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 800 metres,,0,0,4.81,0.38,-5.72
161660,81159,Manlio Molinari,M,24.0,184.0,72.0,San Marino,SMR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 800 metres,,0,0,4.32,-1.07,-1.3
161661,81159,Manlio Molinari,M,27.0,184.0,72.0,San Marino,SMR,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 4 x 100 metres Relay,,0,0,3.68,-1.85,1.4
161662,81159,Manlio Molinari,M,31.0,184.0,72.0,San Marino,SMR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 800 metres,,0,0,2.94,-3.31,5.05
161671,81167,Jos Molns Montes,M,27.0,178.0,73.0,Spain,ESP,1960 Summer,1960,Summer,Roma,Athletics,"Athletics Men's 5,000 metres",,0,0,-0.47,0.56,1.95
161702,81183,Michael Friedrich Mllenbeck,M,26.0,200.0,120.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Discus Throw,,0,0,18.94,44.69,0.05
161703,81183,Michael Friedrich Mllenbeck,M,30.0,200.0,120.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Discus Throw,,0,0,18.51,43.55,3.97
161704,81183,Michael Friedrich Mllenbeck,M,34.0,200.0,120.0,Germany,GER,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Discus Throw,,0,0,18.38,43.12,7.83
161716,81189,Frank Mller,M,28.0,183.0,78.0,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 400 metres Relay,,0,0,3.32,4.93,2.7
161775,81224,"Michael ""Mick"" Molloy",M,30.0,180.0,62.0,Ireland,IRL,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Marathon,,0,0,0.93,-10.88,4.77
161848,81253,Tams Molnr,M,24.0,183.0,75.0,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 400 metres,,0,0,2.68,1.15,-1.6
161886,81274,"Jeremy ""Jerry"" Molyneaux",M,26.0,181.0,65.0,British Virgin Islands,IVB,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 800 metres,,0,0,1.81,-6.62,1.28
161887,81274,"Jeremy ""Jerry"" Molyneaux",M,26.0,181.0,65.0,British Virgin Islands,IVB,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 4 x 400 metres Relay,,0,0,1.81,-6.62,1.28
161888,81275,Manfred Molzberger,M,24.0,188.0,78.0,Germany,GER,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's Long Jump,,0,0,9.53,5.56,-1.05
161891,81278,Erich Momberger,M,23.0,187.0,85.0,Papua New Guinea,PNG,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Decathlon,,0,0,6.68,11.15,-2.6
161896,81282,Predrag Momirovi,M,23.0,183.0,71.0,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,,0,0,1.51,-5.45,-3.03
161899,81285,Yevgeny Momotkov,M,24.0,179.0,65.0,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Athletics,"Athletics Men's 1,500 metres",,0,0,0.53,-7.44,-1.05
161903,81288,Raphal Monachon,M,27.0,186.0,81.0,Switzerland,SUI,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 110 metres Hurdles,,0,0,4.51,4.55,0.97
161943,81305,Abdel Majid Moncef,M,27.0,182.0,68.0,Morocco,MAR,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 1,500 metres",,0,0,2.32,-5.07,1.7
161955,81312,Avard Moncur,M,21.0,193.0,87.0,Bahamas,BAH,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres,,0,1,11.51,10.55,-5.03
161956,81312,Avard Moncur,M,21.0,193.0,87.0,Bahamas,BAH,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze,1,0,11.51,10.55,-5.03
161957,81312,Avard Moncur,M,29.0,193.0,87.0,Bahamas,BAH,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 4 x 400 metres Relay,Silver,1,1,11.43,10.27,2.82
161986,81324,Martn Mondragn,M,34.0,166.0,56.0,Mexico,MEX,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Marathon,,0,0,-13.68,-17.07,8.7
162000,81330,"Stephen James ""Steve"" Moneghetti",M,25.0,176.0,60.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Marathon,,0,0,-3.68,-13.07,-0.3
162001,81330,"Stephen James ""Steve"" Moneghetti",M,29.0,176.0,60.0,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Marathon,,0,0,-4.32,-13.85,3.4
162002,81330,"Stephen James ""Steve"" Moneghetti",M,33.0,176.0,60.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Marathon,,0,0,-5.06,-15.31,7.05
162003,81330,"Stephen James ""Steve"" Moneghetti",M,37.0,176.0,60.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Marathon,,0,0,-5.49,-16.45,10.97
162084,81374,Uwe Mnkemeyer,M,24.0,180.0,66.0,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Athletics,"Athletics Men's 5,000 metres",,0,0,0.81,-5.62,-0.72
162127,81399,Matti Viljami Mononen,M,20.0,178.0,78.0,Finland,FIN,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Pole Vault,,0,0,-3.62,1.12,-6.17
162137,81406,igo Monreal Senz,M,21.0,193.0,85.0,Spain,ESP,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 400 metres Hurdles,,0,0,11.94,9.69,-4.95
162138,81406,igo Monreal Senz,M,25.0,193.0,85.0,Spain,ESP,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres Hurdles,,0,0,11.51,8.55,-1.03
162139,81406,igo Monreal Senz,M,25.0,193.0,85.0,Spain,ESP,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,,0,0,11.51,8.55,-1.03
162150,81414,"Ronald S. ""Ron"" Monsegue",M,26.0,173.0,69.0,Trinidad and Tobago,TTO,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 100 metres,,0,0,-6.07,-3.88,0.77
162153,81416,"Eduard George ""Eddy"" Monsels",M,20.0,177.0,65.0,Suriname,SUR,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 100 metres,,0,0,-2.07,-7.88,-5.23
162154,81417,"Samuel ""Sammy"" Monsels",M,19.0,169.0,64.0,Suriname,SUR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 100 metres,,0,0,-10.02,-8.84,-6.23
162155,81417,"Samuel ""Sammy"" Monsels",M,19.0,169.0,64.0,Suriname,SUR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 200 metres,,0,0,-10.02,-8.84,-6.23
162156,81417,"Samuel ""Sammy"" Monsels",M,22.0,169.0,64.0,Suriname,SUR,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 100 metres,,0,0,-11.15,-10.64,-2.88
162157,81417,"Samuel ""Sammy"" Monsels",M,22.0,169.0,64.0,Suriname,SUR,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 200 metres,,0,0,-11.15,-10.64,-2.88
162202,81443,Jos Leonardo Montaa Arevalo,M,24.0,174.0,65.0,Colombia,COL,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 50 kilometres Walk,,0,0,-6.9,-9.48,-2.61
162273,81479,Carlos Fernando Sousa Monteiro,M,26.0,178.0,64.0,Portugal,POR,1992 Summer,1992,Summer,Barcelona,Athletics,"Athletics Men's 5,000 metres",,0,0,-2.32,-9.85,0.4
162274,81480,Edivaldo Isaas Carvalho vora Monteiro,M,28.0,180.0,70.0,Portugal,POR,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 400 metres Hurdles,,0,0,-1.62,-6.88,1.83
162275,81480,Edivaldo Isaas Carvalho vora Monteiro,M,32.0,180.0,70.0,Portugal,POR,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 400 metres Hurdles,,0,0,-1.57,-6.73,5.82
162318,81498,Marco Montelatici,M,30.0,186.0,108.0,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's Shot Put,,0,0,6.81,36.38,5.28
162354,81524,Pablo Montes Casanova,M,20.0,184.0,83.0,Cuba,CUB,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 100 metres,,0,1,4.93,10.12,-5.23
162355,81524,Pablo Montes Casanova,M,20.0,184.0,83.0,Cuba,CUB,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 4 x 100 metres Relay,Silver,1,0,4.93,10.12,-5.23
162356,81524,Pablo Montes Casanova,M,24.0,184.0,83.0,Cuba,CUB,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 100 metres Relay,,0,1,4.98,10.16,-1.23
162430,81550,"Timothy ""Tim"" Montgomery",M,21.0,178.0,73.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 4 x 100 metres Relay,Silver,1,0,-3.06,-2.31,-4.95
162431,81550,"Timothy ""Tim"" Montgomery",M,25.0,178.0,73.0,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,Gold,1,1,-3.49,-3.45,-1.03
162453,81563,Jos Esteban Montiel Gmez,M,29.0,172.0,56.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Marathon,,0,0,-8.32,-17.85,3.4
162482,81581,Isidro Montoya Valencia,M,21.0,176.0,68.0,Colombia,COL,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 100 metres,,0,0,-5.84,-8.87,-5.29
162517,81596,Jude Monye,M,22.0,188.0,79.0,Nigeria,NGR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 400 metres,,0,0,6.94,3.69,-3.95
162518,81596,Jude Monye,M,26.0,188.0,79.0,Nigeria,NGR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres,,0,1,6.51,2.55,-0.03
162519,81596,Jude Monye,M,26.0,188.0,79.0,Nigeria,NGR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,Gold,1,0,6.51,2.55,-0.03
162547,81616,Tasama Moogas,M,28.0,165.0,52.0,Israel,ISR,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Marathon,,0,0,-15.9,-22.48,1.39
162569,81632,"David Robert ""Dave"" Moorcroft",M,23.0,180.0,66.0,Great Britain,GBR,1976 Summer,1976,Summer,Montreal,Athletics,"Athletics Men's 1,500 metres",,0,0,-0.15,-8.64,-1.88
162570,81632,"David Robert ""Dave"" Moorcroft",M,27.0,180.0,66.0,Great Britain,GBR,1980 Summer,1980,Summer,Moskva,Athletics,"Athletics Men's 5,000 metres",,0,0,0.5,-6.07,2.14
162571,81632,"David Robert ""Dave"" Moorcroft",M,31.0,180.0,66.0,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Athletics,"Athletics Men's 5,000 metres",,0,0,0.81,-5.62,6.28
162576,81635,Aston Llewellyn Moore,M,20.0,180.0,79.0,Great Britain,GBR,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Triple Jump,,0,0,-0.15,4.36,-4.88
162634,81664,"Kenneth Clark ""Kenny"" Moore",M,24.0,183.0,64.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Marathon,,0,0,3.93,-8.88,-1.23
162635,81664,"Kenneth Clark ""Kenny"" Moore",M,28.0,183.0,64.0,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Marathon,,0,0,3.98,-8.84,2.77
162654,81676,"Oscar W. Moore, Jr.",M,26.0,175.0,58.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Athletics,"Athletics Men's 5,000 metres",,0,0,-3.55,-14.46,0.7
162697,81698,Motsapi Moorosi,M,27.0,170.0,62.0,Lesotho,LES,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 100 metres,,0,0,-9.02,-10.84,1.77
162698,81698,Motsapi Moorosi,M,27.0,170.0,62.0,Lesotho,LES,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 200 metres,,0,0,-9.02,-10.84,1.77
162723,81710,Thabiso Paul Moqhali,M,24.0,168.0,49.0,Lesotho,LES,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Marathon,,0,0,-12.32,-24.85,-1.6
162724,81710,Thabiso Paul Moqhali,M,32.0,168.0,49.0,Lesotho,LES,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Marathon,,0,0,-13.49,-27.45,5.97
162746,81726,Luis Orlando de los Angeles Mora Padilla,M,24.0,172.0,58.0,Costa Rica,CRC,1984 Summer,1984,Summer,Los Angeles,Athletics,"Athletics Men's 5,000 metres",,0,0,-7.19,-13.62,-0.72
162747,81726,Luis Orlando de los Angeles Mora Padilla,M,24.0,172.0,58.0,Costa Rica,CRC,1984 Summer,1984,Summer,Los Angeles,Athletics,"Athletics Men's 10,000 metres",,0,0,-7.19,-13.62,-0.72
162748,81727,Pedro Jess Mora Suescun,M,34.0,169.0,55.0,Venezuela,VEN,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Marathon,,0,0,-12.84,-21.87,7.71
162749,81728,Radhams F. Mora,M,20.0,170.0,77.0,Dominican Republic,DOM,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 110 metres Hurdles,,0,0,-9.07,4.12,-5.23
162750,81728,Radhams F. Mora,M,20.0,170.0,77.0,Dominican Republic,DOM,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 4 x 400 metres Relay,,0,0,-9.07,4.12,-5.23
162751,81729,Rafael Mora Zamora,M,24.0,165.0,58.0,Colombia,COL,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Marathon,,0,0,-15.15,-16.64,-0.88
162755,81733,Vctor Manuel Mora Garca,M,27.0,170.0,67.0,Colombia,COL,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Marathon,,0,0,-9.02,-5.84,1.77
162756,81733,Vctor Manuel Mora Garca,M,31.0,170.0,67.0,Colombia,COL,1976 Summer,1976,Summer,Montreal,Athletics,"Athletics Men's 10,000 metres",,0,0,-10.15,-7.64,6.12
162759,81736,Javier Moracho Torrente,M,22.0,180.0,74.0,Spain,ESP,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 110 metres Hurdles,,0,0,0.5,1.93,-2.86
162760,81736,Javier Moracho Torrente,M,26.0,180.0,74.0,Spain,ESP,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 110 metres Hurdles,,0,0,0.81,2.38,1.28
162761,81736,Javier Moracho Torrente,M,31.0,180.0,74.0,Spain,ESP,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 110 metres Hurdles,,0,0,0.32,0.93,5.7
162762,81737,Mohammad Jaafar Moradi,M,26.0,169.0,62.0,Iran,IRI,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Marathon,,0,0,-11.9,-12.48,-0.61
162763,81738,Sajjad Moradi,M,21.0,183.0,68.0,Iran,IRI,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 800 metres,,0,0,1.38,-8.88,-5.17
162764,81738,Sajjad Moradi,M,25.0,183.0,68.0,Iran,IRI,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 800 metres,,0,0,1.43,-8.73,-1.18
162765,81738,Sajjad Moradi,M,29.0,183.0,68.0,Iran,IRI,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,,0,0,1.16,-8.87,2.71
162778,81746,Konstantinos Moragiemos,M,23.0,173.0,63.0,Greece,GRE,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 800 metres,,0,0,-5.47,-9.44,-2.05
162779,81746,Konstantinos Moragiemos,M,23.0,173.0,63.0,Greece,GRE,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 4 x 400 metres Relay,,0,0,-5.47,-9.44,-2.05
162803,81759,Salvatore Morale,M,21.0,183.0,75.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 400 metres Hurdles,,0,0,4.53,2.56,-4.05
162804,81759,Salvatore Morale,M,25.0,183.0,75.0,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 400 metres Hurdles,Bronze,1,0,4.45,2.54,-0.3
162805,81759,Salvatore Morale,M,25.0,183.0,75.0,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 4 x 400 metres Relay,,0,0,4.45,2.54,-0.3
162817,81764,Amado Rigoberto Morales Cosme,M,28.0,174.0,85.0,Puerto Rico,PUR,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Javelin Throw,,0,0,-6.15,10.36,3.12
162836,81770,Clovis Morales,M,19.0,174.0,85.0,Honduras,HON,1968 Summer,1968,Summer,Mexico City,Athletics,"Athletics Men's 5,000 metres",,0,0,-5.07,12.12,-6.23
162849,81778,Gustavo Morales,M,22.0,176.0,89.0,Nicaragua,NCA,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Hammer Throw,,0,0,-3.07,16.12,-3.23
162865,81789,Juan Morales Hechavarra,M,20.0,181.0,73.0,Cuba,CUB,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 110 metres Hurdles,,0,1,1.93,0.12,-5.23
162866,81789,Juan Morales Hechavarra,M,20.0,181.0,73.0,Cuba,CUB,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 4 x 100 metres Relay,Silver,1,0,1.93,0.12,-5.23
162867,81789,Juan Morales Hechavarra,M,24.0,181.0,73.0,Cuba,CUB,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 100 metres Relay,,0,1,1.98,0.16,-1.23
162871,81793,Luis Morales Scott,M,20.0,180.0,67.0,Puerto Rico,PUR,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 100 metres,,0,0,0.81,-4.62,-4.72
162872,81793,Luis Morales Scott,M,20.0,180.0,67.0,Puerto Rico,PUR,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 200 metres,,0,0,0.81,-4.62,-4.72
162944,81824,John Sello Morapedi,M,19.0,170.0,54.0,South Africa,RSA,1996 Summer,1996,Summer,Atlanta,Athletics,"Athletics Men's 5,000 metres",,0,0,-11.06,-21.31,-6.95
162988,81840,Duan Moravk,M,24.0,170.0,65.0,Czechoslovakia,TCH,1972 Summer,1972,Summer,Munich,Athletics,"Athletics Men's 5,000 metres",,0,0,-9.02,-7.84,-1.23
162989,81840,Duan Moravk,M,24.0,170.0,65.0,Czechoslovakia,TCH,1972 Summer,1972,Summer,Munich,Athletics,"Athletics Men's 3,000 metres Steeplechase",,0,0,-9.02,-7.84,-1.23
162990,81840,Duan Moravk,M,28.0,170.0,65.0,Czechoslovakia,TCH,1976 Summer,1976,Summer,Montreal,Athletics,"Athletics Men's 3,000 metres Steeplechase",,0,0,-10.15,-9.64,3.12
162991,81840,Duan Moravk,M,32.0,170.0,65.0,Czechoslovakia,TCH,1980 Summer,1980,Summer,Moskva,Athletics,"Athletics Men's 3,000 metres Steeplechase",,0,0,-9.5,-7.07,7.14
163031,81847,Roman Moravec,M,21.0,194.0,79.0,Czechoslovakia,TCH,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's High Jump,,0,0,14.98,6.16,-4.23
163041,81854,John Michael Morbey,M,25.0,184.0,77.0,Great Britain,GBR,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's Long Jump,,0,0,5.45,4.54,-0.3
163049,81860,Abderrahmane Morceli,M,23.0,171.0,61.0,Algeria,ALG,1980 Summer,1980,Summer,Moskva,Athletics,"Athletics Men's 1,500 metres",,0,0,-8.5,-11.07,-1.86
163050,81860,Abderrahmane Morceli,M,27.0,171.0,61.0,Algeria,ALG,1984 Summer,1984,Summer,Los Angeles,Athletics,"Athletics Men's 1,500 metres",,0,0,-8.19,-10.62,2.28
163051,81861,Noureddine Morceli,M,22.0,175.0,60.0,Algeria,ALG,1992 Summer,1992,Summer,Barcelona,Athletics,"Athletics Men's 1,500 metres",,0,0,-5.32,-13.85,-3.6
163052,81861,Noureddine Morceli,M,26.0,175.0,60.0,Algeria,ALG,1996 Summer,1996,Summer,Atlanta,Athletics,"Athletics Men's 1,500 metres",Gold,1,0,-6.06,-15.31,0.05
163053,81861,Noureddine Morceli,M,30.0,175.0,60.0,Algeria,ALG,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Men's 1,500 metres",,0,1,-6.49,-16.45,3.97
163081,81878,Roberto B. Mor Lozano,M,26.0,172.0,70.0,Cuba,CUB,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Pole Vault,,0,0,-8.15,-4.64,1.12
163092,81884,Guy Moreau,M,21.0,190.0,85.0,Belgium,BEL,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's High Jump,,0,0,9.85,10.36,-3.88
163093,81884,Guy Moreau,M,25.0,190.0,85.0,Belgium,BEL,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's High Jump,,0,0,10.5,12.93,0.14
163157,81909,Delfim Jos Teixeira Moreira,M,28.0,177.0,65.0,Portugal,POR,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's Marathon,,0,0,-2.19,-6.62,3.28
